0.6,452154.902167,532991.599539
0.6,452266.408028,532648.73178
0.6,452636.282186,531973.762211
0.6,452804.072829,531083.635414
0.6,453065.509538,530271.589808
0.6,453454.435269,529565.208466
0.6,453992.048245,528951.190567
0.6,453472.982164,527989.578826
0.6,452862.331724,527429.982271
0.6,451333.890466,526715.108724
0.6,451508.496111,525911.055927
0.6,451829.006455,525452.816858
0.6,452285.82332,525258.803343
0.6,452911.78461,525211.70455
0.6,453088.337687,525394.89298
0.6,453141.853034,525762.308099
0.6,453233.090263,526048.656678
0.6,453541.300031,525979.823746
0.6,453715.372957,525701.123599
0.6,453989.796489,525160.979975
0.6,454156.381827,524633.151678
0.6,454046.23764,524391.842609
0.6,454822.252595,524555.091831
0.6,455198.773788,525148.325274
0.6,455720.11675,528279.22821
0.6,456865.407876,526785.480867
0.6,457972.523204,525871.155074
0.6,459231.783891,525416.438019
0.6,461958.791565,525081.456705
0.6,465126.315532,523015.45361
0.6,478478.41968,519068.822281
0.6,493212.637399,510061.871751
0.6,495085.461272,508279.759958
0.6,495882.803804,506747.442515
0.6,495972.49624,505743.847264
0.6,495874.603729,504872.193459
0.6,496104.252622,503744.720968
0.6,496800.126325,502812.79061
0.6,498989.423817,501260.794176
0.6,499920.703728,500366.109086
0.6,500934.311103,498630.968802
0.6,502108.847991,495998.281607
0.6,502959.990794,493204.601088
0.6,503036.609433,490968.845426
0.6,503280.878481,490236.054149
0.6,503657.432885,489515.313729
0.6,504178.84091,488956.406802
0.6,504864.919038,488736.478238
0.6,504620.998175,487575.944017
0.6,504456.103318,487132.853193
0.6,505009.665753,486574.76016
0.6,506276.002048,484783.031042
0.6,506790.497569,484215.176751
0.6,509464.220249,483562.305792
0.6,510133.669504,483084.552137
0.6,510921.415154,482328.908624
0.6,512441.529478,481595.730962
0.6,512957.185294,480485.009183
0.6,513488.970073,477540.261929
0.6,513643.615326,477086.582195
0.6,515418.335393,475291.597686
0.6,523497.939574,472284.371857
0.6,525904.224337,470183.954673
0.6,520207.718851,466834.421246
0.6,518255.429282,464437.802289
0.6,516744.417259,459996.764539
0.6,518268.260257,456923.518389
0.6,520339.592146,449688.541436
0.6,521580.765894,446377.911171
0.6,528842.718997,435651.450549
0.6,541135.25939,418351.668605
0.6,542289.838081,414707.888388
0.6,541580.032677,411071.416669
0.6,541215.245358,410648.236307
0.6,539822.191429,409433.445184
0.6,541158.524921,412902.554692
0.6,541408.832509,414799.143276
0.6,540339.818757,415596.188592
0.6,538953.595138,416021.680553
0.6,536029.553214,418047.265333
0.6,534583.371715,418540.211046
0.6,533290.562554,418190.845867
0.6,530774.608011,416516.714652
0.6,529388.314784,416111.506165
0.6,527772.398473,416221.38681
0.6,526247.999144,416637.75245
0.6,524883.710058,417321.557815
0.6,523707.407333,418241.68461
0.6,517203.603836,426295.813218
0.6,514849.77607,427963.252997
0.6,512513.892909,428282.560769
0.6,511883.551998,428367.122623
0.6,503637.537783,425351.68636
0.6,502413.073101,425324.818055
0.6,498401.31773,425239.02926
0.6,496172.840313,424653.957245
0.6,495701.675521,424834.532272
0.6,494036.625686,426413.050113
0.6,493838.179026,426667.204374
0.6,490012.340269,427040.589065
0.6,488614.292672,426565.675106
0.6,484175.029377,423440.996913
0.6,484780.657789,423234.528973
0.6,485366.823072,422919.106094
0.6,485928.187268,422494.622412
0.6,486448.575627,421965.299246
0.6,487404.65718,423744.489872
0.6,489214.742358,424643.430683
0.6,491210.055178,424822.136007
0.6,492759.814972,424431.341357
0.6,495485.224867,422529.623848
0.6,496210.286423,421774.555792
0.6,497202.00485,421138.312483
0.6,498244.434696,421563.025003
0.6,500043.299085,423068.253835
0.6,511814.084744,425534.774494
0.6,513672.715396,424782.280074
0.6,514981.62284,422576.727183
0.6,519907.193428,415289.83931
0.6,522896.654757,413831.421039
0.6,525002.073539,411436.350049
0.6,526166.328419,410633.922886
0.6,528492.620795,410343.408465
0.6,529451.837597,409971.024144
0.6,532654.254214,406159.857141
0.6,539160.78482,401114.910599
0.6,540446.411796,400582.113198
0.6,541713.13712,400329.951145
0.6,542911.790953,399831.43871
0.6,544008.510344,398605.288416
0.6,544239.135537,397778.754709
0.6,544419.771299,396642.653734
0.6,544628.899312,395638.802116
0.6,545020.686101,395211.344201
0.6,545632.507253,395021.709972
0.6,547594.386889,393705.170929
0.6,547115.081416,392929.194554
0.6,548299.8826,392087.201746
0.6,549381.462425,390580.80431
0.6,550183.982258,388839.273747
0.6,550518.745989,387336.721049
0.6,556447.974436,372477.559975
0.6,557526.034001,368308.629968
0.6,557710.020276,363548.56713
0.6,556506.60505,357687.485133
0.6,556134.032666,356900.652502
0.6,555397.566087,356564.160438
0.6,554076.668782,356245.238685
0.6,553003.681342,355504.209979
0.6,547199.412896,349225.513202
0.6,545970.638272,348671.682023
0.6,545075.279327,347924.373099
0.6,540022.9477,339947.723267
0.6,538658.502544,338386.440305
0.6,537093.269132,337694.054584
0.6,536074.450934,336931.496709
0.6,535204.091791,335353.519321
0.6,535356.909235,334003.54081
0.6,537406.195698,333907.329972
0.6,540872.470531,334835.94991
0.6,541764.161468,334508.707213
0.6,543683.237113,332989.040194
0.6,544613.809544,332663.453745
0.6,546246.237131,331611.79727
0.6,549880.429451,326327.908315
0.6,551582.504024,324383.135007
0.6,552750.565298,325307.64377
0.6,554170.098281,325560.941951
0.6,556866.349371,325380.129614
0.6,557984.172303,324777.655625
0.6,559966.287827,322124.444885
0.6,560971.402376,321641.210364
0.6,560946.197605,322401.468987
0.6,560531.94233,324127.392495
0.6,561823.322963,326249.743573
0.6,563516.750766,328295.448026
0.6,564348.991036,329809.627113
0.6,564618.637387,332528.073476
0.6,565370.618158,335553.00307
0.6,566327.943715,338308.811351
0.6,567159.483204,340235.918975
0.6,569398.596101,342738.030211
0.6,572654.939243,344416.750366
0.6,576240.791214,345253.425896
0.6,579501.849368,345237.86693
0.6,578968.468178,346047.282818
0.6,580315.230528,346600.508095
0.6,581808.666857,346303.186626
0.6,583335.011467,345722.071699
0.6,584779.266375,345437.366703
0.6,590499.091652,345660.133957
0.6,593198.429894,345069.659759
0.6,596319.294334,343691.031922
0.6,599533.090641,343025.241354
0.6,602529.566161,344559.876413
0.6,601803.222811,345041.611273
0.6,600992.830436,345311.433612
0.6,600147.099588,345380.479983
0.6,599282.132433,345253.974308
0.6,599250.690603,346014.155138
0.6,620194.669335,341884.362298
0.6,628546.210965,338064.851869
0.6,645889.588696,326031.014816
0.6,647968.338235,323891.693521
0.6,649706.722222,321232.131811
0.6,651247.049553,316040.858267
0.6,652652.259559,312865.887179
0.6,653708.334118,309641.259181
0.6,653390.777827,307252.439207
0.6,653892.855935,305563.945872
0.6,654133.751608,303376.537807
0.6,654264.740914,299369.045005
0.6,656137.287361,294241.2342
0.6,655913.098171,293231.602064
0.6,655106.858952,292119.093966
0.6,653696.757634,286276.428911
0.6,653813.22654,285202.939887
0.6,653713.402263,284127.354715
0.6,651109.399933,275993.06302
0.6,649146.145837,271947.744602
0.6,648454.7884,271096.554595
0.6,647796.755664,269798.176915
0.6,647784.237087,266940.432933
0.6,648213.097568,261941.600973
0.6,647954.193514,259765.414733
0.6,646910.025786,255876.716373
0.6,646742.933579,253850.378046
0.6,645911.597331,250798.016872
0.6,645876.243459,249254.444618
0.6,645544.12887,248625.839683
0.6,640269.551971,246082.858628
0.6,639179.050068,244697.255888
0.6,638125.483268,245449.299403
0.6,637812.177149,244518.421594
0.6,637679.570263,243079.304912
0.6,637162.241601,242315.591281
0.6,636712.138949,241899.724301
0.6,635175.64882,239251.703693
0.6,630618.545308,233711.951288
0.6,629898.710346,232432.066368
0.6,629141.144819,232089.004742
0.6,624206.153154,237912.42061
0.6,622149.205921,238482.232772
0.6,618621.643207,241086.872139
0.6,616729.644778,241384.989263
0.6,616762.697223,240624.931169
0.6,619309.742455,238410.984248
0.6,620785.480783,237433.506761
0.6,623969.005792,236836.481638
0.6,624706.182095,236502.429339
0.6,625030.51956,236013.855984
0.6,625060.957173,234220.085512
0.6,624848.386258,233716.397693
0.6,623440.642223,234006.81943
0.6,622634.955592,233862.055228
0.6,621191.611853,233317.452088
0.6,620379.783624,233181.856914
0.6,619508.685405,233374.687477
0.6,617535.408844,234571.139128
0.6,616014.300494,234396.338042
0.6,612725.320699,233131.151404
0.6,610992.928169,232776.700575
0.6,612840.761542,231998.438729
0.6,624319.749684,231766.059683
0.6,625652.496072,232655.615828
0.6,625505.710222,230568.259553
0.6,620325.505758,224739.350707
0.6,621228.678469,224108.288065
0.6,622325.107772,223680.854978
0.6,624856.945483,223417.556856
0.6,625536.806622,224150.731986
0.6,626000.663105,225313.982084
0.6,626297.52522,225449.779171
0.6,626515.415263,223111.441819
0.6,625776.521486,221319.264359
0.6,622004.441851,217479.306126
0.6,618564.468519,214921.623552
0.6,616371.964031,213879.487036
0.6,611575.571583,212959.301474
0.6,610270.830228,213099.462286
0.6,609601.595139,213642.558893
0.6,608407.607369,215863.434969
0.6,606037.298218,218851.858133
0.6,605360.063662,220306.00851
0.6,605255.703697,218189.920522
0.6,604272.961852,216944.404349
0.6,601776.904719,215592.8058
0.6,599730.045795,213512.675196
0.6,599235.894196,213216.657428
0.6,599220.619955,212608.84658
0.6,599071.17412,211270.707411
0.6,598809.291646,209928.140076
0.6,598473.762221,209307.705171
0.6,597672.590649,209081.345814
0.6,596604.193303,208060.782243
0.6,595909.512464,207693.881271
0.6,595066.218502,207674.752607
0.6,593518.586613,208267.534968
0.6,592843.838363,208404.77258
0.6,591148.920302,208149.868317
0.6,588004.74607,206776.533045
0.6,586498.543399,205814.444034
0.6,587597.336127,205325.126453
0.6,588862.680107,205204.729353
0.6,590048.400197,204660.279566
0.6,590907.481573,202934.764129
0.6,592790.298374,204950.127283
0.6,597170.665462,206093.719427
0.6,599243.199626,207063.357558
0.6,601167.355138,208771.129941
0.6,602377.054115,209050.703737
0.6,603494.334257,207994.551622
0.6,603661.591355,207058.739278
0.6,603508.752688,205964.986224
0.6,603255.661269,205120.969249
0.6,603105.547895,204933.65876
0.6,603281.648446,204057.104019
0.6,603581.150447,203194.593868
0.6,604175.747228,201863.679598
0.6,603502.297126,201238.321085
0.6,603281.753374,200277.819105
0.6,603396.982767,197694.972917
0.6,603184.534223,197088.273749
0.6,602654.869813,196514.177775
0.6,601627.605248,195684.65084
0.6,603492.327444,195886.217267
0.6,604172.406573,195528.449509
0.6,604451.786925,195036.73581
0.6,602686.848284,191771.070939
0.6,599267.651139,188422.767425
0.6,596224.489139,186342.147286
0.6,595409.472836,185789.630264
0.6,592326.509099,184679.597215
0.6,586801.874828,185370.291854
0.6,584888.328702,185159.769434
0.6,584841.204895,185212.416845
0.6,583926.018728,185206.345828
0.6,583656.946145,185146.767572
0.6,583477.506872,185108.564933
0.6,583393.426847,184933.375697
0.6,582096.036815,183609.145652
0.6,581086.404211,183233.275799
0.6,580156.369233,183159.423484
0.6,579266.897604,182896.913221
0.6,578367.296536,181954.710966
0.6,577211.994163,182983.339551
0.6,576829.044806,182942.811073
0.6,575319.160443,182799.864805
0.6,570551.401743,181373.762709
0.6,570217.111074,180551.760621
0.6,570056.812588,179427.596156
0.6,569657.674375,178168.643669
0.6,568778.886342,177034.216808
0.6,567797.591186,176421.995725
0.6,566775.91817,175998.8868
0.6,565777.526881,175377.460848
0.6,570190.235382,176284.03315
0.6,570760.629827,176656.444799
0.6,571056.498625,177449.997748
0.6,571267.353365,178245.240345
0.6,571583.183102,178609.194882
0.6,576071.239656,180017.372129
0.6,587236.557383,178785.459713
0.6,588280.430955,178099.128776
0.6,589203.947619,176547.722905
0.6,589328.287665,175487.680188
0.6,588655.458123,174851.08915
0.6,587220.457498,174607.845492
0.6,584706.373244,175073.249512
0.6,583627.832363,174993.463228
0.6,581509.302511,172797.424702
0.6,578985.283068,172092.061843
0.6,577746.679018,171224.276512
0.6,578306.081261,170618.690148
0.6,578808.588286,169861.676309
0.6,579347.045634,169214.686251
0.6,580013.764093,168952.785439
0.6,585991.918778,169167.255292
0.6,588873.235525,168512.022995
0.6,588270.104784,169799.010869
0.6,587896.422981,171325.556167
0.6,588201.838601,172415.059023
0.6,589669.158602,172415.099855
0.6,589857.85219,170999.553682
0.6,590692.293771,168991.965723
0.6,591745.879092,167205.645142
0.6,592540.300098,166442.698069
0.6,607420.832541,165330.882973
0.6,615919.821513,168361.527661
0.6,638291.205598,171456.416666
0.6,640037.35644,170513.764984
0.6,639574.446542,166838.001823
0.6,639358.25603,166120.642084
0.6,639060.540135,165444.814782
0.6,638689.018673,164887.964093
0.6,638252.71481,164500.39338
0.6,635769.576482,164398.793932
0.6,635413.631176,163987.994651
0.6,635733.48234,161609.226954
0.6,636324.705225,159759.77659
0.6,637607.514025,156863.509227
0.6,638425.437537,152486.118795
0.6,638042.894895,148211.674274
0.6,636784.57648,144604.105003
0.6,634983.436205,142218.74563
0.6,630382.000641,140397.060648
0.6,628528.454983,138836.866977
0.6,627740.317143,138720.377126
0.6,626219.402594,138784.796841
0.6,625401.05664,138445.260795
0.6,624742.388867,137713.990629
0.6,624178.433032,136900.826499
0.6,623666.967158,136321.153453
0.6,622301.476278,135681.987853
0.6,617718.329886,135373.137192
0.6,616366.21323,134940.098228
0.6,614986.718827,133926.2458
0.6,612337.154235,131283.460576
0.6,608961.51908,125889.595948
0.6,608317.394484,124558.657491
0.6,608616.060119,121688.914378
0.6,609544.212306,117417.293512
0.6,607146.909829,116342.304521
0.6,601781.890746,117884.233504
0.6,596976.193807,119266.97889
0.6,594215.317921,118238.624552
0.6,587568.678982,111248.969263
0.6,584786.235986,109858.3256
0.6,569642.267752,106072.282093
0.6,567061.021808,104815.847319
0.6,566704.92514,104827.078892
0.6,565964.287301,103761.818315
0.6,565307.917039,102563.493721
0.6,565172.59108,102124.451741
0.6,562813.300467,100469.756161
0.6,560312.081833,96656.3289841
0.6,557695.572383,96535.8905102
0.6,556294.21124,96706.5797731
0.6,553026.753968,97823.3143795
0.6,552253.741547,97936.5481795
0.6,549763.764788,97837.3345652
0.6,549116.122658,98190.0802822
0.6,547847.937068,99367.4680297
0.6,546530.351821,99769.4914041
0.6,543526.828856,99903.3106792
0.6,542318.871526,100304.86635
0.6,528754.507707,104864.355289
0.6,526427.971815,105033.711793
0.6,526235.64932,104924.922794
0.6,524549.597886,103974.390638
0.6,521951.617778,104954.125409
0.6,513016.126761,101502.423209
0.6,500939.38973,101254.657146
0.6,489464.94366,97175.4982747
0.6,488838.586334,97382.0506252
0.6,488244.532685,97887.9337905
0.6,487650.383965,98235.4730786
0.6,486994.928384,97962.0076957
0.6,486620.809024,96987.2481945
0.6,487137.892848,94895.8383788
0.6,486823.833626,93750.0931775
0.6,485498.244267,92967.9088066
0.6,483875.9277,93466.6295266
0.6,477371.330721,97493.7464333
0.6,476842.29062,98146.6833428
0.6,477221.385223,99288.2219886
0.6,478154.037923,100035.26796
0.6,480174.561236,100894.134043
0.6,480163.991076,101581.88781
0.6,479453.66503,102091.480313
0.6,478057.010466,103450.73591
0.6,477236.526486,103882.034875
0.6,476900.987871,103505.965063
0.6,476051.225567,103004.723871
0.6,475539.088407,103133.048948
0.6,476216.699983,104627.34011
0.6,475451.254079,105041.615687
0.6,474784.242849,105394.053794
0.6,472555.355843,105778.895405
0.6,470859.400415,105764.602375
0.6,470366.631638,105762.44886
0.6,469042.563308,105360.060358
0.6,468165.94847,103375.382481
0.6,467561.424876,100697.461525
0.6,466630.520092,98585.6706423
0.6,464763.111325,98331.3812248
0.6,463314.937318,99929.1981708
0.6,463953.596097,101878.396824
0.6,465219.833917,103794.773178
0.6,465633.455167,105316.004953
0.6,464347.315281,105983.312405
0.6,464290.082571,105978.080396
0.6,459951.555443,105582.424249
0.6,458906.885161,105235.632914
0.6,461394.917597,103200.756054
0.6,461821.658194,102504.357769
0.6,462027.888185,100348.185592
0.6,461780.970662,99159.6042731
0.6,460864.621198,98284.4975491
0.6,459943.212981,98323.6214372
0.6,458652.479246,98806.7559719
0.6,457497.116593,99522.4857843
0.6,456996.270853,100209.368529
0.6,456514.81838,101235.906481
0.6,454231.449161,102433.510043
0.6,452548.65155,103864.378586
0.6,450219.801784,104646.930066
0.6,449281.072792,105135.751008
0.6,448058.512543,106599.564747
0.6,446610.794033,108342.203567
0.6,438813.542505,112654.111971
0.6,437604.300584,113324.008885
0.6,437609.302679,112631.696181
0.6,438312.763861,112283.863851
0.6,439617.895925,111465.527201
0.6,440488.791582,111336.471697
0.6,442228.405916,109246.078961
0.6,447775.211298,103130.643146
0.6,448408.268172,101625.058021
0.6,448208.366435,100297.325684
0.6,446624.822134,99717.3031417
0.6,442108.359319,99280.7411067
0.6,441072.90395,98919.5436266
0.6,441592.281468,98534.4921709
0.6,442049.025599,98099.2114633
0.6,442054.593383,97406.9164617
0.6,438845.673044,96784.789769
0.6,437036.888017,96111.0178012
0.6,436243.479523,95471.9604009
0.6,435933.848903,95420.0505842
0.6,433617.811868,95825.4914559
0.6,431352.732904,91612.2760281
0.6,431200.324661,91158.8728517
0.6,431074.096654,91130.9737795
0.6,429692.996586,91530.2173744
0.6,428176.739198,92535.4361519
0.6,423336.670737,93434.7532351
0.6,423175.883134,93434.0406457
0.6,421757.562877,93414.3946796
0.6,420203.139026,92946.645741
0.6,417494.385225,91498.0245702
0.6,416211.417197,91190.7499483
0.6,414395.11312,91524.8333302
0.6,411737.168415,92020.5010147
0.6,410160.613217,91935.784505
0.6,408754.081118,91476.2621531
0.6,407413.749634,90745.722872
0.6,407376.442695,90718.5219911
0.6,406176.773443,89757.7339667
0.6,405103.418438,88471.5573494
0.6,404333.661169,87909.8059533
0.6,404028.424451,88669.7333369
0.6,403901.151188,89809.8881554
0.6,403676.632999,90411.5290099
0.6,400964.539218,91166.0269244
0.6,399114.665801,91034.8342478
0.6,398545.948793,91166.1934838
0.6,398299.064054,91582.5559535
0.6,398247.412858,91718.3184853
0.6,397708.069354,93057.884907
0.6,397346.439096,93370.2768646
0.6,396702.912533,92800.5301221
0.6,394257.63979,88816.3429448
0.6,395183.099728,88942.0824564
0.6,396019.571793,89244.5216771
0.6,396804.347491,89737.1686974
0.6,397580.444103,90410.9301342
0.6,399096.777975,87681.9647857
0.6,399918.810809,86849.3098617
0.6,401218.288739,86541.7377098
0.6,402397.023143,86555.6932487
0.6,403432.158276,86325.4834888
0.6,403921.549651,85466.1097977
0.6,403422.395188,83574.4201225
0.6,404464.28278,82905.517901
0.6,404870.075809,82752.0289762
0.6,402411.522048,79709.7504602
0.6,402559.108595,78053.7688745
0.6,401249.007531,77433.4365436
0.6,395483.184634,77313.1907356
0.6,394279.612891,77572.2997085
0.6,388965.791786,80101.1774547
0.6,375863.861828,81620.492517
0.6,373437.115837,83161.6798143
0.6,371931.350941,82952.3710069
0.6,369270.629965,82071.4344562
0.6,368435.439345,81004.0207179
0.6,367540.003361,78633.9498907
0.6,367130.605757,76260.9564306
0.6,367775.031355,75184.5598561
0.6,369558.010644,74590.1819281
0.6,369728.504982,73177.4514701
0.6,368968.722518,71430.7989302
0.6,367961.475115,69862.2295782
0.6,367523.081781,69864.9271468
0.6,367491.51964,74073.203349
0.6,365869.804231,76852.7362521
0.6,351151.297834,88359.0106546
0.6,339064.553849,93043.1290079
0.6,337477.355886,93125.280162
0.6,333356.106979,92225.9981698
0.6,332137.59712,91961.1348057
0.6,329613.364035,90320.1583396
0.6,327941.421975,90148.379884
0.6,325277.381068,90946.1385511
0.6,324452.039976,90700.0641986
0.6,322823.420927,89384.311806
0.6,322461.126798,89181.5012877
0.6,321273.363958,88185.5311023
0.6,320587.61677,87897.2192503
0.6,319852.867304,87980.8520278
0.6,318502.66107,88603.6623109
0.6,317703.360282,88779.1225401
0.6,316348.891386,88569.8292236
0.6,313962.446571,87504.2998977
0.6,311075.884586,86855.6463393
0.6,310240.172165,85752.0397364
0.6,309576.187872,84283.5155576
0.6,308479.538354,82781.8842148
0.6,303304.439338,80602.8809905
0.6,301708.363353,80714.0620227
0.6,300526.841047,81121.0887087
0.6,299594.442491,82048.6352082
0.6,298751.807147,83730.4914904
0.6,297882.985565,86399.7297702
0.6,297604.217606,86853.2782724
0.6,297405.086592,86965.8123524
0.6,297257.419347,87208.6033265
0.6,297037.8058,87448.2896196
0.6,296628.849713,87564.9927932
0.6,296388.452426,87334.3877937
0.6,296297.542083,86811.1445883
0.6,296361.8932,86284.8227377
0.6,297227.718335,85258.3828905
0.6,298090.885711,81416.8679611
0.6,298678.281348,79929.9452499
0.6,297393.727838,78750.9860577
0.6,296222.946306,77235.1333443
0.6,295159.613373,75359.8042381
0.6,294186.079492,73111.7103035
0.6,293337.371844,70087.2578095
0.6,293359.487574,67905.1766604
0.6,294512.98113,63233.558737
0.6,292928.156603,63161.4364617
0.6,291331.149559,62782.2568049
0.6,290084.40904,61889.2933521
0.6,289565.517395,60297.8463928
0.6,290021.374393,58450.6666261
0.6,291240.550378,57827.9330136
0.6,294406.455455,57912.9835924
0.6,294391.334114,57157.429112
0.6,293641.020706,55235.3262273
0.6,293574.964015,54829.30862
0.6,292930.752166,54742.7556807
0.6,292380.449429,54437.1118725
0.6,292001.385343,53874.5561191
0.6,291461.078263,51102.0547257
0.6,290597.646489,50522.3974491
0.6,289493.380232,50902.9247441
0.6,288373.310588,51899.5879671
0.6,287805.424619,49426.7078362
0.6,286268.402907,48545.219967
0.6,284660.203543,48145.4995919
0.6,283895.286983,47094.0093172
0.6,283471.472128,45220.3653387
0.6,282692.789928,42920.062974
0.6,282225.930232,40314.1900386
0.6,282712.724373,37519.7327069
0.6,281629.370306,36987.0303804
0.6,278736.788015,36219.4161432
0.6,277514.584317,36120.7097075
0.6,275926.953809,36546.8228797
0.6,274641.827332,37228.8129015
0.6,273530.48288,37390.9542925
0.6,272451.554597,36239.8307047
0.6,269845.942298,38729.3363144
0.6,265849.771581,43975.8771044
0.6,261277.340988,48380.7295226
0.6,260499.011244,48763.3553619
0.6,259839.998634,48613.2595763
0.6,257993.236461,47625.7432906
0.6,257285.573689,47400.2969292
0.6,256870.228258,47157.9794261
0.6,255884.585535,46098.1549726
0.6,255295.192867,45860.6907319
0.6,254508.756451,46054.2682205
0.6,253787.571336,46508.7522736
0.6,252684.912989,47526.2850128
0.6,252858.215476,47919.8814915
0.6,253165.43334,48961.7173136
0.6,251613.841735,49448.6830972
0.6,250062.375292,50646.942084
0.6,249366.570409,52364.5628591
0.6,250404.084265,54426.8510135
0.6,247783.26167,54320.5931065
0.6,247007.265795,54524.1128807
0.6,246117.19857,55183.8478081
0.6,245715.698094,55910.9503125
0.6,245435.300358,56815.6559589
0.6,244896.02536,57967.9593383
0.6,244406.726662,59825.2074406
0.6,244990.373183,61374.6669099
0.6,245999.134792,62839.2923045
0.6,246810.850352,64404.8981065
0.6,245377.928684,63740.4179212
0.6,244660.734777,63829.4342138
0.6,243899.799646,64490.3661514
0.6,243650.979714,63605.7391111
0.6,243566.881829,63304.8625563
0.6,242999.97274,62520.2724712
0.6,242268.962737,62152.6907175
0.6,241403.280749,62214.8901209
0.6,241382.5921,61527.251543
0.6,242393.354481,60799.6300023
0.6,242648.750418,59664.5398961
0.6,242359.104847,58491.3876198
0.6,241708.820793,57650.5347837
0.6,240780.252473,57379.6112153
0.6,237345.24655,57783.186244
0.6,238492.724876,56027.2687561
0.6,242553.174588,56556.6886995
0.6,244111.187193,55301.5244357
0.6,241619.848273,54682.8515337
0.6,241597.068201,53922.8369001
0.6,242198.044362,54067.8643928
0.6,243585.079558,53863.6268177
0.6,243030.938309,53051.4515862
0.6,245019.266236,52992.7872742
0.6,244998.975662,52300.6283797
0.6,244188.640503,52034.6630994
0.6,243696.386708,51456.0414654
0.6,243592.854262,50698.4233723
0.6,243952.246347,49913.5521273
0.6,243931.969805,49225.921141
0.6,242423.068382,49370.2415005
0.6,241702.099651,50754.659806
0.6,241080.552918,52349.0243212
0.6,239876.254793,53146.063539
0.6,233854.188282,54921.3338441
0.6,230573.460841,54672.2960326
0.6,225309.732487,51583.032818
0.6,222488.108366,50590.0569855
0.6,210758.817564,50308.0871717
0.6,210769.724658,50126.5219488
0.6,210535.381809,49817.8483851
0.6,210163.600463,49559.4048132
0.6,209761.308233,49582.9058817
0.6,208894.846842,52653.4007537
0.6,208388.30312,52753.2614288
0.6,207961.102868,52483.396191
0.6,207565.472873,52126.352511
0.6,207147.59833,51955.8591178
0.6,205703.672082,51872.8103686
0.6,204223.623863,51442.6985965
0.6,203393.391062,50558.4720289
0.6,203899.385092,49108.3012983
0.6,203868.558646,48275.9732347
0.6,203360.732114,47882.5975122
0.6,202673.302829,47187.9280643
0.6,202057.843408,46404.58212
0.6,201781.854502,45699.1875705
0.6,201860.849404,45016.7632922
0.6,202215.69464,44256.099441
0.6,202197.97979,43781.1338414
0.6,201270.411067,41732.0956034
0.6,201125.522227,41121.4690133
0.6,200382.55776,40370.2241083
0.6,196869.604366,41060.6582005
